id,name,category,tid,info_tid,subtitle_tid,build_cost,hit_points,width,height,build_time_d,build_time_h,build_time_m,build_time_s,requier_town_hall_level,max_stored_resource,produces_resource,resource_per_hour,resource_max,unit_space,unit_production,unit_upgrades,regen_time,defense_value,attack_range,attack_speed,damage,air_targets,ground_targets,min_attack_range,damage_radius,damage_spread,push_back,creates_artifacts,artifact_type,artifact_capacity,deepsea_resource_reward,deepsea_common_artifact_chance,deepsea_rare_artifact_chance,deepsea_epic_artifact_chance,deepsea_random_factor,deepsea_price,is_map_room,starting_energy,max_energy,energy_gain,is_vault,is_hero_house,landing_boats,can_not_move,is_global_building,explorable_regions,reload_time,shots_before_reload,resource_protection_percent,damage_over_five_seconds,counters_armored,xp_gain,swf,export_name,export_name_npc,export_name_construction,model_name,texture_name,mesh_name,width,height,icon,export_name_build_anim,destroy_effect,attack_effect,attack_effect2,hit_effect,projectile,export_name_damaged,export_name_base,export_name_base_npc,pickup_effect,placing_effect,defender_character,defender_count,defender_z,export_name_tiggered,miss_effect,building_ready_effect,export_name_boss,proj_skewing,proj_y_scaling
197,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"49000,10700,0",1600,3,3,0,5,0,0,8,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,laboratory_lvl5,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
198,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"76000,18000,4800",1700,3,3,0,7,0,0,9,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,laboratory_lvl6,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
199,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"118000,29700,9600",1900,3,3,0,8,0,0,10,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,laboratory_lvl7,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
200,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"161000,58000,16800",2100,3,3,0,10,0,0,11,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,laboratory_lvl8,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
201,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"174000,63000,18200",2300,3,3,0,10,0,0,11,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,laboratory_lvl9,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
202,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"261000,123000,32000",2500,3,3,0,12,0,0,12,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,laboratory_lvl10,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
203,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"370000,222000,63000",2700,3,3,0,16,0,0,13,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,laboratory_lvl11,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
204,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"550000,480000,132000",2900,3,3,1,0,0,0,14,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,laboratory_lvl12,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
205,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"590000,510000,142000",3200,3,3,1,2,0,0,14,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,laboratory_lvl13,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
206,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"1010000,770000,280000",3500,3,3,1,12,0,0,15,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,laboratory_lvl14,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
207,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"1420000,1270000,560000",3800,3,3,1,22,0,0,16,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,laboratory_lvl15,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
208,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"1520000,1360000,600000",4100,3,3,2,0,0,0,16,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,laboratory_lvl16,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
209,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"2150000,1780000,1130000",4500,3,3,2,6,0,0,17,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,laboratory_lvl17,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
210,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"2630000,2400000,1580000",4900,3,3,2,8,0,0,18,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,laboratory_lvl18,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
211,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"2960000,2880000,2260000",5300,3,3,2,12,0,0,19,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,laboratory_lvl19,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
212,Laboratory,Army,TID_BUILDING_LABORATORY,TID_LABORATORY_INFO,TID_LABORATORY_SUBTITLE,"3300000,3300000,3300000",5800,3,3,2,18,0,0,20,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,laboratory_lvl20,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
213,Wall,Wall,TID_BUILDING_WALL,TID_WALL_INFO,TID_WALL_SUBTITLE,0,0,3,3,,,0,0,3,,,,,,,,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,sc/in-game.sc,wall_lvl1,,construction_state,,,,1,1,,empty_state,Building Destroyed,,,,,empty_state,,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
214,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"100,0,0",1700,2,2,0,0,0,3,1,,,,,,,,7,29,1200,1400,40,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1,sc/in-game.sc,tower_turret_lvl1,,gen_build_3,,,,3,3,,gen_construction_3,Building Destroyed Wooden,Muzzle Flash Tower,,Generic Hit,Tower Ammo,gen_destroyed_3,reef_b_base_guard_tower,,Building Pickup,Building Placing,Rifleman,1,240,,,Building Ready,,-1,-1
215,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"200,0,0",1850,2,2,0,0,5,0,1,,,,,,,,8,32,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,tower_turret_lvl2,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,1,,,,Building Ready,,,
216,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"760,0,0",2010,2,2,0,0,20,0,2,,,,,,,,8,34,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,tower_turret_lvl2,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,1,,,,Building Ready,,,
217,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"2070,0,0",2190,2,2,0,1,0,0,3,,,,,,,,9,38,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,tower_turret_lvl4,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,1,,,,Building Ready,,,
218,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"4700,0,0",2380,2,2,0,1,15,0,4,,,,,,,,9,41,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,tower_turret_lvl4,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,2,,,,Building Ready,,,
219,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"9300,0,0",2600,2,2,0,1,45,0,5,,,,,,,,10,45,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,tower_turret_lvl4,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,2,,,,Building Ready,,,
220,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"12500,2200,0",2800,2,2,0,2,15,0,6,,,,,,,,10,49,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,2,,,,Building Ready,,,
221,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"19100,3800,0",3100,2,2,0,2,30,0,7,,,,,,,,11,53,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,2,,,,Building Ready,,,
222,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"32000,7100,0",3300,2,2,0,3,30,0,8,,,,,,,,11,58,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,2,,,,Building Ready,,,
223,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"52000,12300,3300",3600,2,2,0,4,0,0,9,,,,,,,,12,63,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,2,,,,Building Ready,,,
224,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"83000,20800,6700",4000,2,2,0,6,0,0,10,,,,,,,,12,69,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
225,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"115000,42000,12000",4300,2,2,0,7,0,0,11,,,,,,,,13,75,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
226,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"177000,83000,21800",4700,2,2,0,8,0,0,12,,,,,,,,13,82,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
227,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"255000,153000,44000",5100,2,2,0,10,0,0,13,,,,,,,,14,89,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
228,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"360000,315000,87000",5500,2,2,0,16,0,0,14,,,,,,,,14,97,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
229,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"630000,480000,175000",6000,2,2,0,22,0,0,15,,,,,,,,15,106,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
230,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"910000,810000,360000",6600,2,2,1,4,0,0,16,,,,,,,,15,115,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
231,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"1320000,1090000,690000",7100,2,2,1,8,0,0,17,,,,,,,,16,126,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
232,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"1650000,1500000,990000",7800,2,2,1,12,0,0,18,,,,,,,,16,137,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,3,,,,Building Ready,,,
233,Guard Tower,Defense,TID_GUARD_TOWER,TID_GUARD_TOWER_INFO,TID_GUARD_TOWER_SUBTITLE,"2100000,2100000,2090000",8400,2,2,1,18,0,0,20,,,,,,,,17,149,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,tower_turret_lvl7,,,,,,,,,,,Muzzle Flash Tower,,,,,,,,,,4,,,,Building Ready,,,
234,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"1180,0,0",2000,2,2,0,0,30,0,3,,,,,,,,10,39,1200,5000,13,false,true,400,120,,,,,,,,,,,,,,,,,,,,,,,,,,false,7,sc/in-game.sc,mortar_lvl1,,gen_build_3,,,,3,3,,gen_construction_3,Building Destroyed Metal,Mortar Attack,,Reef Mortar Hit,Mortar Ammo,gen_destroyed_3,reef_b_base_mortar,,Building Pickup,Building Placing,,,,,,Building Ready,,-1,-1
235,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"2360,0,0",2180,2,2,0,1,0,0,3,,,,,,,,11,44,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,mortar_lvl2,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
236,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"5900,0,0",2370,2,2,0,1,45,0,4,,,,,,,,11,49,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,mortar_lvl2,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
237,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"11500,0,0",2600,2,2,0,2,15,0,5,,,,,,,,12,55,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,mortar_lvl3,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
238,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"15500,2730,0",2800,2,2,0,2,45,0,6,,,,,,,,12,61,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,mortar_lvl3,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
239,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"23500,4700,0",3000,2,2,0,3,15,0,7,,,,,,,,13,69,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
240,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"40000,8700,0",3300,2,2,0,4,0,0,8,,,,,,,,13,77,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
241,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"63000,15000,4000",3600,2,2,0,6,0,0,9,,,,,,,,14,86,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
242,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"101000,25200,8200",3900,2,2,0,7,0,0,10,,,,,,,,14,97,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
243,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"140000,50000,14600",4300,2,2,0,8,0,0,11,,,,,,,,15,108,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
244,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"217000,102000,26700",4600,2,2,0,10,0,0,12,,,,,,,,15,121,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
245,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"320000,191000,54000",5100,2,2,0,14,0,0,13,,,,,,,,16,136,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
246,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"460000,400000,110000",5500,2,2,0,20,0,0,14,,,,,,,,16,152,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
247,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"810000,610000,224000",6000,2,2,1,4,0,0,15,,,,,,,,17,170,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
248,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"1180000,1050000,460000",6500,2,2,1,14,0,0,16,,,,,,,,17,191,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
249,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"1720000,1420000,900000",7100,2,2,1,18,0,0,17,,,,,,,,18,213,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
250,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"2170000,1980000,1300000",7700,2,2,1,22,0,0,18,,,,,,,,18,239,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
251,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"2520000,2450000,1920000",8400,2,2,2,2,0,0,19,,,,,,,,19,268,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
252,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"2880000,2880000,2870000",9100,2,2,2,10,0,0,20,,,,,,,,19,300,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
253,Mortar,Defense,TID_BUILDING_MORTAR,TID_MORTAR_INFO,TID_MORTAR_SUBTITLE,"2960000,2970000,2950000",9900,2,2,2,12,0,0,20,,,,,,,,20,336,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,mortar_lvl0,,,,,,,,,,,Mortar Attack,,,,,,,,,,,,,,Building Ready,,,
254,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"3300,0,0",1600,2,2,0,1,0,0,4,,,,,,,,9,31,900,100,145,false,true,,45,110,,,,,,,,,,,,,,,,,,,,,,,,,false,10,sc/in-game.sc,machinegun_turret_lvl1,,gen_build_3,,,,3,3,,gen_construction_3,Building Destroyed,Machine Gun Attack,Attack Ground Flash,Generic Hit,Machine Nest Gun Ammo,gen_destroyed_3,reef_b_base_mortar,,Building Pickup,Building Placing,,,,,Machine Gun Hit,Building Ready,,-1,-1
255,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"4600,0,0",1740,2,2,0,1,15,0,4,,,,,,,,10,34,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,machinegun_turret_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
256,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"8800,0,0",1890,2,2,0,1,45,0,5,,,,,,,,11,38,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,machinegun_turret_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
257,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"10000,0,0",2060,2,2,0,2,0,0,5,,,,,,,,11,41,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,machinegun_turret_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
258,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"13200,2320,0",2240,2,2,0,2,15,0,6,,,,,,,,12,45,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,machinegun_turret_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
259,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"14900,2610,0",2440,2,2,0,2,30,0,6,,,,,,,,12,50,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,machinegun_turret_lvl2,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
260,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"22500,4500,0",2700,2,2,0,3,0,0,7,,,,,,,,13,55,,,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
261,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"38000,8400,0",2900,2,2,0,4,0,0,8,,,,,,,,13,60,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
262,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"60000,14400,3800",3100,2,2,0,5,0,0,9,,,,,,,,14,66,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
263,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"97000,24300,7800",3400,2,2,0,7,0,0,10,,,,,,,,14,73,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
264,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"134000,49000,14000",3700,2,2,0,8,0,0,11,,,,,,,,15,80,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
265,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"205000,96000,25200",4000,2,2,0,10,0,0,12,,,,,,,,15,88,,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
266,Machine Gun Nest,Defense,TID_MACHINE_GUN_NEST,TID_MACHINE_GUN_NEST_INFO,TID_MACHINE_GUN_NEST_SUBTITLE,"295000,177000,50000",4400,2,2,0,12,0,0,13,,,,,,,,16,97,,,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,machine_gun_turret_lvl0,,,,,,,,,,,,,,,,,,,,,,,,,Building Ready,,,
